"SignalADX1","SignalForceIndex1","SignalROC1","SignalStochRSI1","SignalTRIX1","SignalADL1","SignalBBands1","SignalSAR1","SignalAROON1","Tendency+1","SignalADX3","SignalForceIndex3","SignalROC3","SignalStochRSI3","SignalTRIX3","SignalADL3","SignalBBands3","SignalSAR3","SignalAROON3","Tendency+3","SignalADX7","SignalForceIndex7","SignalROC7","SignalStochRSI7","SignalTRIX7","SignalADL7","SignalBBands7","SignalSAR7","SignalAROON7","Tendency+7","SignalADX14","SignalForceIndex14","SignalROC14","SignalStochRSI14","SignalTRIX14","SignalADL14","SignalBBands14","SignalSAR14","SignalAROON14","Tendency+14","SignalADX30","SignalForceIndex30","SignalROC30","SignalStochRSI30","SignalTRIX30","SignalADL30","SignalBBands30","SignalSAR30","SignalAROON30","Tendency+30"
"rise","silent","rise","rise","rise","silent","silent","rise","silent","rise","rise","silent","silent","silent","rise","silent","silent","rise","fall","rise","rise","silent","fall","silent","rise","silent","silent","rise","silent","rise","rise","silent","silent","silent","rise","rise","fall","rise","silent","rise","rise","silent","silent","rise","silent","silent","fall","rise","silent","fall"
"rise","silent","silent","rise","rise","silent","silent","rise","silent","rise","rise","silent","rise","silent","rise","silent","silent","rise","silent","rise","rise","silent","fall","silent","rise","silent","silent","rise","silent","rise","rise","silent","silent","silent","rise","silent","fall","rise","silent","rise","rise","silent","silent","rise","silent","silent","fall","rise","silent","fall"
"rise","silent","fall","silent","rise","fall","silent","rise","silent","rise","rise","silent","silent","silent","rise","silent","silent","rise","silent","rise","rise","silent","silent","silent","rise","silent","silent","rise","silent","rise","rise","silent","rise","silent","rise","fall","fall","rise","silent","rise","rise","silent","rise","rise","silent","silent","fall","rise","silent","fall"
"rise","silent","rise","silent","rise","silent","fall","rise","silent","rise","rise","silent","rise","silent","rise","rise","fall","rise","rise","fall","rise","silent","silent","silent","rise","rise","fall","rise","silent","rise","rise","silent","rise","rise","rise","silent","fall","rise","silent","fall","rise","silent","rise","rise","silent","silent","fall","rise","rise","fall"
"rise","silent","rise","silent","rise","rise","fall","rise","silent","fall","rise","silent","rise","silent","rise","rise","fall","rise","rise","fall","rise","silent","silent","rise","rise","rise","fall","rise","silent","fall","rise","silent","rise","rise","rise","silent","fall","rise","silent","fall","rise","silent","silent","rise","silent","rise","fall","rise","rise","fall"
"rise","silent","silent","silent","rise","fall","silent","rise","silent","fall","rise","silent","rise","silent","rise","fall","silent","rise","rise","rise","rise","silent","silent","rise","rise","fall","silent","rise","silent","fall","rise","silent","rise","rise","rise","fall","fall","rise","silent","fall","rise","silent","silent","rise","silent","silent","fall","rise","rise","fall"
"rise","rise","fall","silent","rise","fall","rise","rise","silent","rise","rise","fall","fall","silent","silent","fall","rise","rise","silent","rise","rise","fall","fall","silent","silent","fall","rise","rise","silent","rise","rise","rise","fall","silent","silent","fall","silent","rise","silent","rise","rise","rise","fall","silent","fall","fall","silent","rise","silent","fall"
"rise","silent","silent","rise","rise","silent","silent","rise","silent","rise","rise","silent","silent","silent","silent","silent","silent","rise","fall","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","rise","rise","silent","rise","silent","silent","silent","fall","rise","silent","rise","rise","silent","silent","silent","silent","silent","fall","rise","silent","fall"
"rise","silent","silent","rise","rise","silent","silent","rise","silent","fall","rise","silent","fall","silent","silent","silent","silent","rise","silent","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","rise","rise","silent","rise","silent","silent","silent","fall","rise","silent","fall","rise","silent","silent","silent","silent","silent","fall","rise","silent","fall"
"rise","silent","silent","silent","rise","silent","silent","rise","silent","rise","rise","silent","fall","silent","silent","silent","silent","rise","silent","fall","rise","silent","fall","silent","silent","silent","silent","rise","silent","rise","rise","silent","fall","silent","silent","rise","silent","rise","silent","rise","rise","silent","fall","silent","silent","silent","silent","rise","silent","fall"
"rise","silent","fall","silent","silent","silent","silent","rise","silent","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","fall","rise","silent","fall","silent","silent","silent","silent","rise","silent","rise","rise","silent","fall","silent","silent","silent","silent","rise","rise","fall"
"rise","silent","fall","silent","silent","fall","silent","rise","silent","fall","rise","silent","fall","silent","silent","fall","silent","rise","silent","rise","rise","silent","silent","silent","silent","fall","silent","rise","silent","fall","rise","silent","silent","silent","silent","fall","silent","rise","silent","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","fall"
"rise","rise","fall","silent","silent","fall","rise","rise","silent","rise","rise","fall","fall","silent","silent","fall","rise","rise","fall","rise","rise","fall","fall","silent","silent","fall","rise","rise","silent","rise","rise","rise","fall","silent","silent","fall","silent","rise","silent","fall","rise","rise","fall","silent","fall","fall","silent","rise","silent","fall"
"rise","rise","silent","silent","silent","silent","rise","rise","silent","rise","rise","silent","fall","silent","silent","silent","silent","rise","fall","rise","rise","silent","silent","silent","silent","silent","silent","rise","silent","rise","rise","silent","silent","silent","silent","silent","silent","rise","silent","fall","rise","silent","silent","silent","fall","silent","silent","rise","fall","fall"
"rise","silent","silent","silent","silent","rise","fall","rise","silent","rise","rise","silent","silent","silent","silent","silent","fall","rise","silent","fall","rise","silent","silent","silent","silent","silent","fall","rise","silent","fall","rise","silent","rise","silent","silent","rise","fall","rise","silent","fall","rise","silent","silent","silent","silent","silent","fall","rise","silent","fall"
"rise","silent","silent","silent","silent","silent","fall","rise","silent","fall","rise","silent","silent","silent","silent","rise","fall","rise","rise","fall","rise","silent","silent","silent","silent","rise","fall","rise","silent","fall","rise","silent","rise","silent","silent","silent","fall","rise","silent","fall","rise","silent","silent","silent","rise","silent","fall","rise","silent","fall"
"rise","silent","silent","silent","silent","fall","silent","rise","rise","fall","rise","silent","silent","silent","silent","silent","silent","rise","silent","fall","rise","silent","fall","silent","silent","silent","silent","rise","silent","rise","rise","silent","fall","silent","silent","fall","fall","rise","silent","fall","rise","silent","fall","silent","silent","silent","fall","rise","silent","fall"
"rise","silent","fall","silent","silent","fall","rise","rise","rise","rise","rise","silent","fall","silent","silent","fall","rise","rise","fall","rise","rise","silent","fall","silent","silent","fall","rise","rise","silent","rise","rise","silent","fall","silent","silent","fall","silent","fall","silent","fall","rise","silent","fall","silent","fall","fall","silent","rise","silent","fall"
"rise","rise","silent","silent","silent","silent","silent","rise","rise","rise","rise","silent","silent","silent","silent","silent","silent","rise","fall","rise","rise","silent","silent","silent","silent","silent","silent","rise","silent","rise","rise","silent","silent","silent","silent","silent","silent","fall","silent","fall","rise","rise","silent","silent","fall","silent","silent","rise","fall","fall"
"rise","rise","silent","silent","silent","rise","silent","rise","silent","rise","rise","rise","silent","silent","silent","rise","silent","rise","silent","rise","rise","rise","silent","silent","silent","rise","silent","rise","silent","fall","rise","rise","silent","silent","silent","rise","silent","fall","silent","fall","rise","rise","silent","silent","silent","rise","silent","rise","silent","fall"
"rise","rise","silent","silent","silent","silent","silent","rise","silent","fall","rise","silent","silent","silent","silent","rise","silent","rise","rise","rise","rise","silent","silent","silent","silent","rise","silent","rise","silent","fall","rise","rise","silent","silent","silent","rise","fall","fall","silent","fall","rise","rise","silent","silent","rise","rise","fall","rise","silent","fall"
"rise","rise","silent","silent","silent","fall","silent","rise","silent","fall","rise","rise","silent","silent","silent","silent","silent","rise","rise","rise","rise","rise","silent","silent","silent","fall","silent","rise","silent","fall","rise","rise","silent","silent","silent","silent","fall","fall","silent","fall","rise","rise","silent","silent","rise","silent","fall","rise","rise","fall"
"rise","rise","silent","silent","silent","silent","silent","rise","silent","rise","rise","rise","silent","silent","rise","rise","silent","rise","silent","fall","rise","rise","silent","silent","silent","silent","silent","rise","silent","fall","rise","rise","fall","silent","silent","silent","fall","fall","silent","fall","rise","rise","fall","silent","silent","silent","fall","rise","silent","fall"
"rise","silent","silent","silent","silent","rise","fall","rise","silent","fall","rise","silent","silent","silent","rise","silent","fall","rise","silent","fall","rise","silent","rise","silent","silent","silent","fall","rise","silent","fall","rise","silent","rise","silent","rise","silent","fall","rise","silent","fall","rise","silent","silent","rise","silent","silent","fall","rise","silent","fall"
"rise","rise","rise","silent","rise","fall","silent","rise","silent","fall","rise","silent","fall","silent","rise","fall","silent","rise","silent","fall","rise","silent","silent","silent","rise","fall","silent","rise","silent","fall","rise","rise","rise","silent","rise","silent","fall","rise","silent","fall","rise","rise","rise","rise","silent","fall","fall","rise","silent","fall"
"rise","rise","fall","silent","silent","fall","rise","rise","silent","fall","rise","silent","fall","silent","silent","fall","rise","rise","fall","fall","rise","silent","fall","silent","silent","fall","rise","rise","silent","fall","rise","silent","fall","silent","silent","silent","silent","fall","silent","fall","rise","rise","fall","silent","fall","fall","silent","rise","silent","fall"
"rise","silent","fall","silent","silent","silent","rise","rise","silent","fall","rise","silent","fall","silent","silent","silent","rise","rise","fall","fall","rise","silent","fall","silent","silent","silent","rise","fall","silent","fall","rise","silent","fall","silent","silent","rise","silent","fall","silent","fall","rise","silent","fall","silent","fall","silent","silent","rise","fall","fall"
